"y1","y2","age","oficio","relab","college","cotPension","fweight","formal","hoursWorkUsual","sex","depto","clase","maxEducLevel","dsi","p6426","p6580s1","sizeFirm","wap","female","sqage","agefemale","sqagefemale"
6066.66650390625,1300000,40,"Albañiles, estucador,   cristaleros, mampostero, techadores, carpintero","Obrero o empleado de empresa particular;","No universidad","Cotiza",263,"formal",50,1,11,"Urban","secondary incomplete (6-10)","Otra cosa",3,0,">50","Poblacion en edad de trabajar","Hombre",1600,0,0
4861.111328125,1e+06,31,"Albañiles, estucador,   cristaleros, mampostero, techadores, carpintero","Obrero o empleado de empresa particular;","Universidad","Cotiza",263,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",6,0,">50","Poblacion en edad de trabajar","Hombre",961,0,0
3941.51196289062,810825.333333333,29,"Cocineros, camareros,   barman, meseros","Obrero o empleado de empresa particular;","Universidad","Cotiza",263,"formal",48,0,11,"Urban","secondary complete (11)","Otra cosa",12,0,"6-10 workers","Poblacion en edad de trabajar","Mujer",841,29,841
4693.67724609375,1085556.5,23,"Empleada doméstica, niñera,   dama de compañía, camarera","Empleado doméstico;","No universidad","Cotiza",232,"formal",48,0,11,"Urban","terciary","Otra cosa",48,0,"self-employed","Poblacion en edad de trabajar","Mujer",529,23,529
6582.75439453125,1354166.66666667,26,"Telefonistas,   telégrafos","Obrero o empleado de empresa particular;","No universidad","Cotiza",252,"formal",48,1,11,"Urban","terciary","Otra cosa",12,0,">50","Poblacion en edad de trabajar","Hombre",676,0,0
6582.75439453125,1354166.66666667,26,"Telefonistas,   telégrafos","Obrero o empleado de empresa particular;","No universidad","Cotiza",252,"formal",48,1,11,"Urban","terciary","Otra cosa",24,0,">50","Poblacion en edad de trabajar","Hombre",676,0,0
5833.33349609375,1500000,54,"Cocineros, camareros,   barman, meseros","Obrero o empleado de empresa particular;","No universidad","No cotiza",253,"informal",60,0,11,"Urban","primary complete (5)","Otra cosa",120,0,"6-10 workers","Poblacion en edad de trabajar","Mujer",2916,54,2916
3797.7041015625,781242,47,"Herreros, ornamentador,   forjadores, ajustadores de máquinas herramientas, taladrador, rectificador de   metales, esmerilador, afilador de cuchillos, tijeras, cerrajero","Obrero o empleado de empresa particular;","No universidad","Cotiza",263,"formal",48,1,11,"Urban","primary complete (5)","Otra cosa",48,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",2209,0,0
4680.0087890625,1162744.66666667,34,"Manipulación de mercancía y   movimiento de tierras – Estibadores, cargadores, empacadores, empalmador de   cables, conductor de grúa, operarios de maquinaria pesada","Obrero o empleado de empresa particular;","Universidad","Cotiza",254,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",12,0,">50","Poblacion en edad de trabajar","Hombre",1156,0,0
5454.748046875,1122119.66666667,44,"Vendedores, ambulantes, a   domicilio, de loterías y periódicos, mercaderistas","Obrero o empleado de empresa particular;","No universidad","Cotiza",231,"formal",48,0,11,"Urban","primary complete (5)","Otra cosa",84,0,">50","Poblacion en edad de trabajar","Mujer",1936,44,1936
12215.486328125,2512900,47,"Ajustadores, montadores e   instaladores de maquinaria e instrumentos de precisión, relojeros y   mecánicos","Obrero o empleado de empresa particular;","Universidad","Cotiza",250,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",240,0,">50","Poblacion en edad de trabajar","Hombre",2209,0,0
6271.1982421875,1478211,34,"Cocineros, camareros,   barman, meseros","Obrero o empleado de empresa particular;","No universidad","Cotiza",272,"formal",55,1,11,"Urban","terciary","Otra cosa",30,0,">50","Poblacion en edad de trabajar","Hombre",1156,0,0
4384.11376953125,939453,38,"Escultores, pintores,   fotógrafos, decoradores, operadores de cámaras de cine y TV, diseñador","Obrero o empleado de empresa particular;","No universidad","Cotiza",272,"formal",50,0,11,"Urban","terciary","Otra cosa",1,0,"11-50","Poblacion en edad de trabajar","Mujer",1444,38,1444
1904.76196289062,890000,40,"Vendedores, ambulantes, a   domicilio, de loterías y periódicos, mercaderistas","Obrero o empleado de empresa particular;","No universidad","No cotiza",349,"informal",98,1,11,"Urban","primary complete (5)","Otra cosa",24,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",1600,0,0
4666.3896484375,1559943,40,"Sastres, modistas,   peleteros, tapiceros, fábrica de sombreros, bordadores, colchoneros","Obrero o empleado de empresa particular;","No universidad","Cotiza",355,"formal",48,0,11,"Urban","primary complete (5)","Otra cosa",48,0,"11-50","Poblacion en edad de trabajar","Mujer",1600,40,1600
5873.8427734375,1408333.33333333,49,"Herreros, ornamentador,   forjadores, ajustadores de máquinas herramientas, taladrador, rectificador de   metales, esmerilador, afilador de cuchillos, tijeras, cerrajero","Obrero o empleado de empresa particular;","No universidad","No cotiza",202,"informal",48,1,11,"Urban","secondary incomplete (6-10)","Otra cosa",24,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",2401,0,0
7466.66650390625,1600000,28,"Vendedores, ambulantes, a   domicilio, de loterías y periódicos, mercaderistas","Obrero o empleado de empresa particular;","No universidad","Cotiza",254,"formal",50,1,11,"Urban","terciary","Otra cosa",30,0,"11-50","Poblacion en edad de trabajar","Hombre",784,0,0
4542.98291015625,934556.5,56,"Guardián de edificio,   portero, sacristán, aseador, limpia ventanas, deshollinador","Obrero o empleado de empresa particular;","No universidad","Cotiza",236,"formal",48,1,11,"Urban","primary incomplete (1-4)","Otra cosa",84,0,">50","Poblacion en edad de trabajar","Hombre",3136,0,0
2777.77783203125,1280000,25,"Trabajadores de la   preparación de alimentos y bebidas – panaderos, pasteleros, confiteros,   matarifes, carniceros, tratamiento y elaboración de productos lácteos,   trapichero, panelero, hornero, catador, cerveceros","Obrero o empleado de empresa particular;","Universidad","No cotiza",254,"informal",84,1,11,"Urban","secondary complete (11)","Otra cosa",0,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",625,0,0
9614.564453125,1648211,38,"Docentes","Obrero o empleado de empresa particular;","No universidad","Cotiza",266,"formal",40,0,11,"Urban","terciary","Otra cosa",6,0,">50","Poblacion en edad de trabajar","Mujer",1444,38,1444
2592.59252929688,8e+05,31,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado de empresa particular;","No universidad","Cotiza",254,"formal",72,1,11,"Urban","secondary incomplete (6-10)","Otra cosa",84,0,">50","Poblacion en edad de trabajar","Hombre",961,0,0
11559.72265625,2378000,51,"Manipulación de mercancía y   movimiento de tierras – Estibadores, cargadores, empacadores, empalmador de   cables, conductor de grúa, operarios de maquinaria pesada","Obrero o empleado de empresa particular;","No universidad","Cotiza",353,"formal",48,1,11,"Urban","terciary","Otra cosa",372,0,">50","Poblacion en edad de trabajar","Hombre",2601,0,0
7670.83349609375,1578000,46,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado de empresa particular;","No universidad","Cotiza",353,"formal",48,0,11,"Urban","terciary","Otra cosa",48,0,">50","Poblacion en edad de trabajar","Mujer",2116,46,2116
5015.04638671875,1061666.66666667,23,"Empleada doméstica, niñera,   dama de compañía, camarera","Obrero o empleado de empresa particular;","Universidad","Cotiza",213,"formal",48,0,11,"Urban","secondary complete (11)","Otra cosa",5,0,"11-50","Poblacion en edad de trabajar","Mujer",529,23,529
4131.9443359375,850000,22,"Telefonistas,   telégrafos","Obrero o empleado de empresa particular;","No universidad","Cotiza",247,"formal",48,0,11,"Urban","terciary","Otra cosa",8,0,">50","Poblacion en edad de trabajar","Mujer",484,22,484
25318.287109375,5208333.33333333,54,"Directores, gerentes   (personal directivo)","Obrero o empleado de empresa particular;","No universidad","Cotiza",256,"formal",48,0,11,"Urban","terciary","Otra cosa",300,0,">50","Poblacion en edad de trabajar","Mujer",2916,54,2916
4901.02587890625,1008211,25,"Electricistas de vivienda y   automotriz, instalador y reparador de teléfonos y contadores","Obrero o empleado de empresa particular;","No universidad","Cotiza",238,"formal",48,1,11,"Urban","terciary","Otra cosa",8,0,">50","Poblacion en edad de trabajar","Hombre",625,0,0
6769.54736328125,1566666.66666667,54,"Fontaneros, soldadores,   plomero, instalador de tuberías de gas, remachador, latonero","Obrero o empleado de empresa particular;","No universidad","No cotiza",238,"informal",54,1,11,"Urban","primary complete (5)","Otra cosa",432,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",2916,0,0
6238.42626953125,1283333.33333333,27,"Bomberos, agentes de   policía, detective público y privado, vigilante, guardián de prisiones","Obrero o empleado de empresa particular;","No universidad","Cotiza",197,"formal",48,0,11,"Urban","terciary","Otra cosa",13,0,">50","Poblacion en edad de trabajar","Mujer",729,27,729
4618.0556640625,950000,23,"Bomberos, agentes de   policía, detective público y privado, vigilante, guardián de prisiones","Obrero o empleado de empresa particular;","No universidad","Cotiza",197,"formal",48,0,11,"Urban","terciary","Otra cosa",3,0,">50","Poblacion en edad de trabajar","Mujer",529,23,529
9722.22265625,2500000,56,"Químicos, Físicos   (Profesionales y Técnicos)","Obrero o empleado de empresa particular;","No universidad","Cotiza",235,"formal",60,1,11,"Urban","terciary","Otra cosa",48,0,">50","Poblacion en edad de trabajar","Hombre",3136,0,0
2507.57568359375,1079500,28,"Auxiliar de contabilidad,   cajeros, empleados de bancos","Obrero o empleado de empresa particular;","No universidad","No cotiza",277,"informal",77,0,11,"Urban","terciary","Otra cosa",7,0,"2-5 workers","Poblacion en edad de trabajar","Mujer",784,28,784
5000,1620000,33,"Trabajadores de la   preparación de alimentos y bebidas – panaderos, pasteleros, confiteros,   matarifes, carniceros, tratamiento y elaboración de productos lácteos,   trapichero, panelero, hornero, catador, cerveceros","Obrero o empleado de empresa particular;","Universidad","No cotiza",197,"informal",70,1,11,"Urban","secondary complete (11)","Otra cosa",6,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",1089,0,0
3824.07397460938,1180000,20,"Bomberos, agentes de   policía, detective público y privado, vigilante, guardián de prisiones","Obrero o empleado de empresa particular;","Universidad","Cotiza",197,"formal",72,1,11,"Urban","secondary complete (11)","Otra cosa",6,0,">50","Poblacion en edad de trabajar","Hombre",400,0,0
6831.421875,1288211,54,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado de empresa particular;","No universidad","Cotiza",216,"formal",44,1,11,"Urban","terciary","Otra cosa",96,0,">50","Poblacion en edad de trabajar","Hombre",2916,0,0
11487.8310546875,2363211,30,"Directores, gerentes   (personal directivo)","Obrero o empleado de empresa particular;","No universidad","Cotiza",216,"formal",40,1,11,"Urban","terciary","Otra cosa",28,0,"11-50","Poblacion en edad de trabajar","Hombre",900,0,0
4542.98291015625,934556.5,24,"Agrimensores, dibujantes –   Técnicos en (Ingeniería civil,       eléctricos, electrónicos, mecánicos, químico, industrial,   metalúrgicos, minas, de la industria) Topógrafo","Obrero o empleado de empresa particular;","No universidad","Cotiza",216,"formal",48,1,11,"Urban","terciary","Otra cosa",5,0,"11-50","Poblacion en edad de trabajar","Hombre",576,0,0
7583.33349609375,1560000,40,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado del gobierno;","Universidad","Cotiza",190,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",120,0,">50","Poblacion en edad de trabajar","Hombre",1600,0,0
5674.75244140625,1167377.66666667,20,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado de empresa particular;","Universidad","Cotiza",220,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",24,0,">50","Poblacion en edad de trabajar","Hombre",400,0,0
7332.17626953125,1508333.33333333,23,"Secretarias, mecanógrafas,   taquígrafos, teletípistas, operadores de máquinas perforadoras de tarjetas y   cintas","Obrero o empleado de empresa particular;","No universidad","Cotiza",253,"formal",48,0,11,"Urban","terciary","Otra cosa",29,0,">50","Poblacion en edad de trabajar","Mujer",529,23,529
4307.5263671875,886119.666666667,23,"Bibliotecarios, archivistas,   encargados de museos, sociólogos, antropólogos, trabajadores de asistencia   social, filólogos, traductores, interpretes, psicólogos, sociólogo, lector de   cartas","Obrero o empleado de empresa particular;","No universidad","Cotiza",221,"formal",48,1,11,"Urban","terciary","Otra cosa",9,0,"11-50","Poblacion en edad de trabajar","Hombre",529,0,0
3878.24340820312,897536.333333333,49,"Conductores de vehículos de   transporte, taxistas, choferes","Obrero o empleado de empresa particular;","No universidad","No cotiza",221,"informal",54,1,11,"Urban","secondary incomplete (6-10)","Otra cosa",52,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",2401,0,0
507.246368408203,50000,45,"Vendedores, ambulantes, a   domicilio, de loterías y periódicos, mercaderistas","Obrero o empleado de empresa particular;","No universidad","No cotiza",221,"informal",23,0,11,"Urban","secondary incomplete (6-10)","Otra cosa",0,0,"2-5 workers","Poblacion en edad de trabajar","Mujer",2025,45,2025
4864.5673828125,1000711,27,"Agrimensores, dibujantes –   Técnicos en (Ingeniería civil,       eléctricos, electrónicos, mecánicos, químico, industrial,   metalúrgicos, minas, de la industria) Topógrafo","Obrero o empleado de empresa particular;","No universidad","Cotiza",221,"formal",48,1,11,"Urban","terciary","Otra cosa",0,0,">50","Poblacion en edad de trabajar","Hombre",729,0,0
5526.36962890625,947377.666666667,26,"Agrimensores, dibujantes –   Técnicos en (Ingeniería civil,       eléctricos, electrónicos, mecánicos, químico, industrial,   metalúrgicos, minas, de la industria) Topógrafo","Obrero o empleado de empresa particular;","No universidad","Cotiza",221,"formal",40,1,11,"Urban","terciary","Otra cosa",3,0,">50","Poblacion en edad de trabajar","Hombre",676,0,0
4377.2021484375,900453,41,"Auxiliar de contabilidad,   cajeros, empleados de bancos","Obrero o empleado de empresa particular;","Universidad","Cotiza",249,"formal",48,0,11,"Urban","secondary complete (11)","Otra cosa",240,0,">50","Poblacion en edad de trabajar","Mujer",1681,41,1681
9381.9443359375,1828333.33333333,24,"Docentes","Obrero o empleado de empresa particular;","No universidad","Cotiza",249,"formal",40,0,11,"Urban","terciary","Otra cosa",5,0,">50","Poblacion en edad de trabajar","Mujer",576,24,576
3402.77783203125,7e+05,43,"Electricistas de vivienda y   automotriz, instalador y reparador de teléfonos y contadores","Obrero o empleado de empresa particular;","No universidad","No cotiza",227,"informal",48,1,11,"Urban","terciary","Otra cosa",48,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",1849,0,0
7124.98388671875,1465711,40,"Bibliotecarios, archivistas,   encargados de museos, sociólogos, antropólogos, trabajadores de asistencia   social, filólogos, traductores, interpretes, psicólogos, sociólogo, lector de   cartas","Obrero o empleado de empresa particular;","No universidad","Cotiza",227,"formal",48,0,11,"Urban","terciary","Otra cosa",23,110000,">50","Poblacion en edad de trabajar","Mujer",1600,40,1600
8522.5537109375,1753211,21,"Comerciante,   propietario","Obrero o empleado de empresa particular;","No universidad","Cotiza",163,"formal",48,1,11,"Urban","terciary","Otra cosa",30,0,">50","Poblacion en edad de trabajar","Hombre",441,0,0
4226.5078125,869453,19,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado de empresa particular;","No universidad","No cotiza",163,"informal",48,0,11,"Urban","terciary","Otra cosa",7,0,">50","Poblacion en edad de trabajar","Mujer",361,19,361
7023.71044921875,1444877.66666667,53,"Manipulación de mercancía y   movimiento de tierras – Estibadores, cargadores, empacadores, empalmador de   cables, conductor de grúa, operarios de maquinaria pesada","Obrero o empleado de empresa particular;","Universidad","Cotiza",232,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",7,0,">50","Poblacion en edad de trabajar","Hombre",2809,0,0
7954.12744140625,1636277.66666667,42,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado de empresa particular;","No universidad","Cotiza",277,"formal",48,1,11,"Urban","terciary","Otra cosa",123,0,">50","Poblacion en edad de trabajar","Hombre",1764,0,0
4682.9658203125,1163353,39,"Cocineros, camareros,   barman, meseros","Obrero o empleado de empresa particular;","No universidad","Cotiza",277,"formal",48,0,11,"Urban","secondary incomplete (6-10)","Otra cosa",96,0,">50","Poblacion en edad de trabajar","Mujer",1521,39,1521
7423.888671875,1272666.66666667,29,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado de empresa particular;","No universidad","Cotiza",252,"formal",40,1,11,"Urban","terciary","Otra cosa",5,0,">50","Poblacion en edad de trabajar","Hombre",841,0,0
2955.5556640625,760000,21,"Peones no clasificados,   recolector de basura, lustrabotas, montallantas, barrendero de calles,   jardines y parques, lavador de platos en restaurante;","Obrero o empleado de empresa particular;","Universidad","No cotiza",234,"informal",60,1,11,"Urban","secondary complete (11)","Otra cosa",24,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",441,0,0
4558.16650390625,781400,21,"Vendedores, ambulantes, a   domicilio, de loterías y periódicos, mercaderistas","Obrero o empleado de empresa particular;","Universidad","No cotiza",146,"informal",40,0,11,"Urban","secondary complete (11)","Otra cosa",24,0,"2-5 workers","Poblacion en edad de trabajar","Mujer",441,21,441
6611.111328125,850000,20,"Peluqueros, barberos,   manicuristas, maquillador, especialista en tratamientos de belleza","Obrero o empleado de empresa particular;","No universidad","No cotiza",146,"informal",30,0,11,"Urban","terciary","Otra cosa",12,0,"2-5 workers","Poblacion en edad de trabajar","Mujer",400,20,400
4779.498046875,983211,41,"Vendedores, ambulantes, a   domicilio, de loterías y periódicos, mercaderistas","Obrero o empleado de empresa particular;","No universidad","Cotiza",264,"formal",48,1,11,"Urban","terciary","Otra cosa",8,0,"11-50","Poblacion en edad de trabajar","Hombre",1681,0,0
6159.38525390625,1055894.66666667,41,"Guardián de edificio,   portero, sacristán, aseador, limpia ventanas, deshollinador","Obrero o empleado de empresa particular;","No universidad","Cotiza",174,"formal",40,0,11,"Urban","secondary incomplete (6-10)","Otra cosa",36,0,">50","Poblacion en edad de trabajar","Mujer",1681,41,1681
21563.173828125,3696544.33333333,32,"Agente de seguros,   inmobiliarios, de cambio y bolsa, subastadores, jefes de ventas de   intangibles, comisionista de propiedad raiz, promotor de salud","Obrero o empleado de empresa particular;","No universidad","Cotiza",262,"formal",40,1,11,"Urban","terciary","Otra cosa",42,0,">50","Poblacion en edad de trabajar","Hombre",1024,0,0
6157.4072265625,1266666.66666667,27,"Vendedores, ambulantes, a   domicilio, de loterías y periódicos, mercaderistas","Obrero o empleado de empresa particular;","No universidad","Cotiza",277,"formal",48,1,11,"Urban","terciary","Otra cosa",18,0,">50","Poblacion en edad de trabajar","Hombre",729,0,0
2333.33325195312,4e+05,43,"Sastres, modistas,   peleteros, tapiceros, fábrica de sombreros, bordadores, colchoneros","Obrero o empleado de empresa particular;","Universidad","No cotiza",251,"informal",40,0,11,"Urban","secondary complete (11)","Otra cosa",2,0,"2-5 workers","Poblacion en edad de trabajar","Mujer",1849,43,1849
12282.408203125,2646666.66666667,35,"Telefonistas,   telégrafos","Obrero o empleado de empresa particular;","No universidad","Cotiza",280,"formal",48,1,11,"Urban","terciary","Otra cosa",8,0,">50","Poblacion en edad de trabajar","Hombre",1225,0,0
10329.861328125,2141666.66666667,33,"Agrimensores, dibujantes –   Técnicos en (Ingeniería civil,       eléctricos, electrónicos, mecánicos, químico, industrial,   metalúrgicos, minas, de la industria) Topógrafo","Obrero o empleado de empresa particular;","No universidad","Cotiza",232,"formal",48,0,11,"Urban","terciary","Otra cosa",36,5e+05,">50","Poblacion en edad de trabajar","Mujer",1089,33,1089
6407.97021484375,1318211,43,"Guardián de edificio,   portero, sacristán, aseador, limpia ventanas, deshollinador","Obrero o empleado de empresa particular;","No universidad","Cotiza",301,"formal",48,1,11,"Urban","secondary incomplete (6-10)","Otra cosa",156,0,">50","Poblacion en edad de trabajar","Hombre",1849,0,0
4840.42578125,995744.666666667,43,"Manipulación de mercancía y   movimiento de tierras – Estibadores, cargadores, empacadores, empalmador de   cables, conductor de grúa, operarios de maquinaria pesada","Obrero o empleado de empresa particular;","No universidad","Cotiza",301,"formal",48,0,11,"Urban","secondary incomplete (6-10)","Otra cosa",17,0,">50","Poblacion en edad de trabajar","Mujer",1849,43,1849
3797.7041015625,781242,41,"Conductores de vehículos de   transporte, taxistas, choferes","Obrero o empleado de empresa particular;","Universidad","No cotiza",247,"informal",48,1,11,"Urban","secondary complete (11)","Otra cosa",2,0,"11-50","Poblacion en edad de trabajar","Hombre",1681,0,0
5347.22216796875,1100000,43,"Conductores de vehículos de   transporte, taxistas, choferes","Obrero o empleado de empresa particular;","Universidad","Cotiza",232,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",18,3e+05,"6-10 workers","Poblacion en edad de trabajar","Hombre",1849,0,0
2777.77783203125,750000,37,"Vendedores, ambulantes, a   domicilio, de loterías y periódicos, mercaderistas","Obrero o empleado de empresa particular;","No universidad","No cotiza",232,"informal",63,0,11,"Urban","terciary","Otra cosa",0,0,"2-5 workers","Poblacion en edad de trabajar","Mujer",1369,37,1369
5148.912109375,1061121.41666667,30,"Peones no clasificados,   recolector de basura, lustrabotas, montallantas, barrendero de calles,   jardines y parques, lavador de platos en restaurante;","Obrero o empleado de empresa particular;","Universidad","Cotiza",277,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",6,130000,">50","Poblacion en edad de trabajar","Hombre",900,0,0
7039.91455078125,1448211,34,"Electricistas de vivienda y   automotriz, instalador y reparador de teléfonos y contadores","Obrero o empleado de empresa particular;","Universidad","Cotiza",302,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",120,0,">50","Poblacion en edad de trabajar","Hombre",1156,0,0
4144.98486328125,888211,36,"Fontaneros, soldadores,   plomero, instalador de tuberías de gas, remachador, latonero","Obrero o empleado de empresa particular;","No universidad","Cotiza",235,"formal",50,1,11,"Urban","secondary incomplete (6-10)","Otra cosa",18,0,"11-50","Poblacion en edad de trabajar","Hombre",1296,0,0
7514.56396484375,1288211,18,"Agrimensores, dibujantes –   Técnicos en (Ingeniería civil,       eléctricos, electrónicos, mecánicos, químico, industrial,   metalúrgicos, minas, de la industria) Topógrafo","Obrero o empleado de empresa particular;","No universidad","Cotiza",235,"formal",40,1,11,"Urban","terciary","Otra cosa",1,0,">50","Poblacion en edad de trabajar","Hombre",324,0,0
21583.333984375,3700000,33,"Docentes","Obrero o empleado de empresa particular;","No universidad","Cotiza",247,"formal",40,1,11,"Urban","terciary","Otra cosa",12,0,">50","Poblacion en edad de trabajar","Hombre",1089,0,0
4510.072265625,927786.333333333,38,"Bomberos, agentes de   policía, detective público y privado, vigilante, guardián de prisiones","Obrero o empleado de empresa particular;","Universidad","Cotiza",301,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",1,0,">50","Poblacion en edad de trabajar","Hombre",1444,0,0
5228.7880859375,1232500,23,"Contadores","Obrero o empleado de empresa particular;","No universidad","Cotiza",202,"formal",55,0,11,"Urban","terciary","Otra cosa",3,0,">50","Poblacion en edad de trabajar","Mujer",529,23,529
4926.4462890625,844533.666666667,67,"Empleada doméstica, niñera,   dama de compañía, camarera","Obrero o empleado de empresa particular;","Universidad","Cotiza",261,"formal",40,0,11,"Urban","secondary complete (11)","Otra cosa",36,0,"11-50","Poblacion en edad de trabajar","Mujer",4489,67,4489
3410.017578125,1198377.66666667,49,"Trabajadores de la   preparación de alimentos y bebidas – panaderos, pasteleros, confiteros,   matarifes, carniceros, tratamiento y elaboración de productos lácteos,   trapichero, panelero, hornero, catador, cerveceros","Obrero o empleado de empresa particular;","No universidad","Cotiza",261,"formal",82,1,11,"Urban","primary complete (5)","Otra cosa",120,0,"6-10 workers","Poblacion en edad de trabajar","Hombre",2401,0,0
9031.9443359375,1748333.33333333,29,"Manipulación de mercancía y   movimiento de tierras – Estibadores, cargadores, empacadores, empalmador de   cables, conductor de grúa, operarios de maquinaria pesada","Obrero o empleado de empresa particular;","Universidad","Cotiza",196,"formal",40,1,11,"Urban","secondary complete (11)","Otra cosa",60,0,"11-50","Poblacion en edad de trabajar","Hombre",841,0,0
6613.05517578125,1133666.66666667,21,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado de empresa particular;","Universidad","Cotiza",196,"formal",40,1,11,"Urban","secondary complete (11)","Otra cosa",27,0,">50","Poblacion en edad de trabajar","Hombre",441,0,0
6156.111328125,1655333.33333333,24,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado de empresa particular;","No universidad","Cotiza",196,"formal",40,1,11,"Urban","terciary","Otra cosa",20,0,">50","Poblacion en edad de trabajar","Hombre",576,0,0
7742,1819000,32,"Docentes","Obrero o empleado de empresa particular;","No universidad","Cotiza",324,"formal",50,0,11,"Urban","terciary","Otra cosa",1,0,">50","Poblacion en edad de trabajar","Mujer",1024,32,1024
4861.111328125,1e+06,34,"Albañiles, estucador,   cristaleros, mampostero, techadores, carpintero","Obrero o empleado de empresa particular;","No universidad","Cotiza",324,"formal",48,1,11,"Urban","primary complete (5)","Otra cosa",192,0,">50","Poblacion en edad de trabajar","Hombre",1156,0,0
4226.5078125,869453,21,"Manipulación de mercancía y   movimiento de tierras – Estibadores, cargadores, empacadores, empalmador de   cables, conductor de grúa, operarios de maquinaria pesada","Obrero o empleado de empresa particular;","Universidad","No cotiza",324,"informal",48,0,11,"Urban","secondary complete (11)","Otra cosa",1,0,">50","Poblacion en edad de trabajar","Mujer",441,21,441
4277.77783203125,9e+05,37,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado de empresa particular;","No universidad","Cotiza",277,"formal",48,0,11,"Urban","terciary","Otra cosa",0,0,"11-50","Poblacion en edad de trabajar","Mujer",1369,37,1369
6285.53857421875,1212211,39,"Bibliotecarios, archivistas,   encargados de museos, sociólogos, antropólogos, trabajadores de asistencia   social, filólogos, traductores, interpretes, psicólogos, sociólogo, lector de   cartas","Obrero o empleado de empresa particular;","No universidad","Cotiza",237,"formal",45,0,11,"Urban","terciary","Otra cosa",12,0,">50","Poblacion en edad de trabajar","Mujer",1521,39,1521
